complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel
CBK0002336,TXN00014456,False,USR56287,MCH4473,,2026-01-10 09:07:37,2026-02-05 00:00:00,,25.61971064814815,False,4534.17,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment.,Pending Bank,Low,Email
CBK0001820,TXN00007866,False,USR51854,MCH1450,2026-02-21 00:00:00,2026-02-22 00:00:00,2026-03-23 19:57:00,1.0,29.83125,False,,True,Other/Unclassified,incorrect amount,complaint received after multiple failed attempts.,Rejected,Low,Email
CBK0001487,TXN00015922,False,USR41135,MCH5982,2026-02-23 00:00:00,2026-02-25 00:00:00,2026-03-16 00:00:00,2.0,19.0,False,,True,General Complaint / Dispute,dispute raised,Complaint received after multiple failed attempts.,In Progress,Medium,IVR
CBK0002517,TXN00011567,False,USR30157,MCH1130,2026-01-26 00:00:00,2026-01-26 22:31:00,2026-01-30 22:31:46,0.9381944444444444,4.000532407407407,False,,True,General Complaint / Dispute,complaint,Customer says transaction was not authorized. urgent,Closed,Medium,Call Center
CBK0001126,TXN00007982,False,USR35882,MCH4473,2026-03-28 21:42:00,,,,,False,,True,Account Takeover / Unauthorized,unauthorized_transaction,Merchant service was not delivered after payment.,Closed,Medium,Email
CBK0002315,TXN00012331,False,USR91192,MCH2718,,2026-02-14 00:00:00,,,,False,1246.25,False,Other/Unclassified,FRAUD,Customer complaint text unclear due to poor call center notes.,Pending Bank,Medium,Branch
CBK0000220,TXN00009971,False,USR81170,MCH6607,,2026-03-03 00:00:00,,,,False,4849.0,False,Other/Unclassified,suspicious transaction,Customer says amount was debited twice. urgent,In Progress,Low,Email
CBK0001812,TXN00006460,False,USR29769,MCH9537,,2026-02-09 00:00:00,2026-03-01 15:46:53,,20.657557870370372,False,3745.94,False,Duplicate Debit,DUP_DEBIT,suspicious high-value payment disputed by customer.,Pending Bank,Medium,IVR
CBK0001553,TXN00004048,False,USR26051,MCH3235,2026-03-14 00:00:00,,2026-03-29 00:00:00,,,False,,True,Item/Service Not Delivered,no service,Customer says amount was debited twice.,In Progress,Low,App
CBK0001416,TXN00018367,False,USR98309,MCH7233,,2026-01-03 05:05:00,2026-01-29 05:05:00,,26.0,False,1495.59,False,General Complaint / Dispute,customer issue,Suspicious high-value payment disputed by customer.,Rejected,Medium,Chatbot
CBK0002507,TXN00016749,False,USR55737,MCH5655,2026-03-31 00:00:00,2026-04-03 00:00:00,2026-04-14 00:00:00,3.0,11.0,False,,True,Account Takeover / Unauthorized,Unauthorized Transaction,User claims account was compromised before txn.,Closed,Medium,Call Center
CBK0002597,TXN00008925,False,USR93425,MCH3339,2026-01-02 07:36:00,2026-01-03 04:36:00,,0.875,,False,,True,Other/Unclassified,Service Not Provided,User reports money deducted but merchant denies receiving payment. pls check asap,Rejected,Low,IVR
CBK0002023,TXN00016636,False,USR62254,MCH2450,,,2026-02-19 00:00:00,,,False,6720.23,False,Item/Service Not Delivered,delivery issue,User says UPI PIN was not entered by them. call dropped,Rejected,Medium,Email
CBK0000643,,True,USR85352,MCH4035,2026-03-21 00:00:00,2026-03-20 14:03:45,2026-04-15 00:00:00,-0.4140625,25.4140625,True,1167.69,False,General Complaint / Dispute,complaint,User reports money deducted but merchant denies receiving payment.,Rejected,Medium,IVR
CBK0001145,TXN81933,False,USR63160,MCH9899,,2026-02-22 19:21:00,,,,False,5283.13,False,Item/Service Not Delivered,merchant service issue,Customer says amount was debited twice. urgent,Closed,High,IVR
CBK0001219,TXN00002058,False,USR11226,MCH3986,2026-01-24 00:00:00,2026-01-27 00:00:00,2026-02-13 00:00:00,3.0,17.0,False,,True,General Complaint / Dispute,customer issue,Customer says amount was debited twice.,Rejected,Low,Branch
CBK0000248,TXN00002141,False,USR12530,MCH6850,2026-03-18 17:03:00,2026-03-19 23:03:08,2026-04-08 00:00:00,1.2500925925925925,19.039490740740742,False,,True,Other/Unclassified,Fraud Suspected,Merchant service was not delivered after payment.,Pending Bank,Medium,App
CBK0000422,TXN00008098,False,USR71316,MCH9344,2026-01-29 00:00:00,2026-01-26 00:00:00,2026-02-16 10:30:02,-3.0,21.43752314814815,True,,True,Amount Mismatch,extra amount deducted,User reports money deducted but merchant denies receiving payment.,Resolved,Low,Call Center
CBK0000408,TXN00002581,False,USR97892,MCH9291,,2026-03-31 00:46:50,2026-04-11 00:00:00,,10.967476851851853,False,2926.63,False,Duplicate Debit,charged twice,Customer says amount was debited twice.,In Progress,High,Branch
CBK0001711,TXN00011255,False,USR65114,MCH6292,2026-01-03 00:00:00,2026-01-04 00:00:00,2026-01-07 01:32:03,1.0,3.063923611111111,False,,True,Account Takeover / Unauthorized,login compromised,Customer complaint text unclear due to poor call center notes.,Resolved,High,Branch
CBK0001361,,True,USR87714,MCH7560,2026-02-08 00:00:00,2026-02-19 15:31:00,2026-02-19 00:00:00,11.646527777777777,-0.6465277777777778,False,3014.44,False,Amount Mismatch,Wrong Amount,Complaint received after multiple failed attempts.,In Progress,Medium,IVR
CBK0000300,TXN00002857,False,USR92485,MCH7388,,2026-03-21 00:00:00,2026-04-20 00:00:00,,30.0,False,920.19,False,Item/Service Not Delivered,not delivered,User reports money deducted but merchant denies receiving payment.,In Progress,High,Chatbot
CBK0001985,TXN00005222,False,USR98253,MCH3611,,2026-02-21 00:00:00,2026-03-02 00:00:00,,9.0,False,526.0,False,Other/Unclassified,fraud,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,Resolved,Medium,Email
CBK0001467,TXN00008130,False,USR27544,MCH4226,,2026-01-07 00:00:00,2026-01-13 00:00:00,,6.0,False,482.6,False,Item/Service Not Delivered,not delivered,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,Rejected,Medium,Email
CBK0000287,TXN00015777,False,USR40538,MCH2822,2026-03-27 00:00:00,2026-04-11 18:19:42,2026-05-11 18:19:42,15.763680555555556,30.0,False,,True,Other/Unclassified,suspicious transaction,payment made to unknown merchant as per customer statement.,In Progress,Low,App
CBK0002302,TXN00004618,False,USR69543,MCH8140,,2026-01-23 00:00:00,,,,False,1142.86,False,Duplicate Debit,DUP_DEBIT,User claims account was compromised before transaction.,Rejected,Low,IVR
CBK0001748,TXN36584,False,USR93861,MCH2037,2026-01-01 00:00:00,2026-01-04 00:00:00,2026-01-28 00:00:00,3.0,24.0,False,,True,Account Takeover / Unauthorized,account hacked,User says UPI PIN was not entered by them.,Pending Bank,High,IVR
CBK0000590,TXN00018358,False,USR73010,MCH2722,2026-03-12 00:00:00,2026-03-20 03:25:00,2026-04-16 00:00:00,8.14236111111111,26.85763888888889,False,,True,Amount Mismatch,Wrong Amount,Complaint received after multiple failed attempts.,Resolved,High,Chatbot
CBK0002391,TXN00013005,False,USR27779,MCH6850,,2026-04-01 00:00:00,2026-04-15 18:10:52,,14.757546296296296,False,3734.7,False,Item/Service Not Delivered,delivery issue,Merchant service was not delivered after payment.,Pending Bank,Low,App
CBK0001600,TXN00014926,False,USR22359,MCH4542,,2026-01-22 15:21:40,2026-02-09 00:00:00,,17.359953703703702,False,2332.94,False,Other/Unclassified,Fraud Suspected,Suspicious high-value payment disputed by customer.,Closed,Low,Chatbot
CBK0000837,TXN00014492,False,USR59264,MCH1548,2026-01-04 03:46:36,2026-02-03 00:00:00,2026-02-11 00:00:00,29.84263888888889,8.0,False,,True,Other/Unclassified,suspicious transaction,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,In Progress,Medium,Chatbot
CBK0001140,TXN00004922,False,USR79175,MCH6652,2026-03-28 00:00:00,2026-03-30 00:00:00,2026-04-10 04:32:07,2.0,11.188969907407408,False,,True,Account Takeover / Unauthorized,not done by me,user reports money deducted but merchant denies receiving payment.,Closed,Medium,IVR
CBK0000562,TXN00003828,False,USR39793,MCH3203,,2026-03-31 19:03:00,,,,False,1594.84,False,Other/Unclassified,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,Pending Bank,Low,Chatbot
CBK0001071,TXN00005413,False,USR85761,MCH3171,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-14 00:00:00,3.0,13.0,False,,True,Amount Mismatch,extra amount deducted,Suspicious high-value payment disputed by customer. details missing,Pending Bank,Medium,Chatbot
CBK0002196,TXN00010149,False,USR88130,MCH8556,2026-02-28 00:00:00,2026-03-30 00:00:00,,30.0,,False,,True,Other/Unclassified,unauth txn,customer says amount was debited twice.,In Progress,Critical,Email
CBK0001010,TXN00006755,False,USR73752,MCH7461,2026-03-14 00:00:00,2026-03-17 00:00:00,2026-04-14 00:00:00,3.0,28.0,False,,True,Account Takeover / Unauthorized,Account Takeover,User claims account was compromised before transaction. call dropped,Pending Bank,Low,Chatbot
CBK0000677,TXN00003443,False,USR88570,MCH2055,2026-02-05 00:00:00,2026-02-12 00:00:00,2026-02-21 00:00:00,7.0,9.0,False,,True,Other/Unclassified,Fraud Suspected,Suspicious high-value payment disputed by customer.,Open,Low,Email
CBK0000909,TXN00006059,False,USR60322,MCH5605,2026-02-22 00:00:00,2026-02-23 00:00:00,2026-03-08 00:00:00,1.0,13.0,False,,True,Duplicate Debit,charged twice,Customer complaint text unclear due to poor call center notes.,In Progress,Medium,Call Center
CBK0000010,TXN00006640,False,USR52772,MCH3725,2026-02-25 23:06:00,2026-02-27 03:06:00,,1.1666666666666667,,False,,True,Account Takeover / Unauthorized,login compromised,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,Closed,Low,App
CBK0000583,TXN00013098,False,USR11077,MCH5456,2026-02-01 00:00:00,2026-02-03 00:32:11,2026-02-03 00:32:11,2.0223495370370372,0.0,False,,True,Other/Unclassified,incorrect amount,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Pending Bank,Medium,Branch
CBK0000273,TXN00002139,False,USR80361,MCH6712,2026-03-05 11:26:00,2026-03-16 04:26:00,,10.708333333333334,,False,,True,General Complaint / Dispute,customer issue,customer complaint text unclear due to poor call center notes.,Open,Low,Branch
CBK0002159,TXN00008446,False,USR75943,MCH5482,2026-03-08 00:00:00,2026-03-08 12:51:00,2026-03-27 00:00:00,0.5354166666666667,18.464583333333334,False,,True,Other/Unclassified,scam,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Rejected,Critical,Email
CBK0001605,TXN00013039,False,USR38436,MCH5655,,2026-01-09 00:00:00,2026-01-13 00:00:00,,4.0,False,7884.27,False,Account Takeover / Unauthorized,Account Takeover,Suspicious high-value payment disputed by cust.,Rejected,Medium,Call Center
CBK0001543,TXN00009804,False,USR90720,MCH4495,,2026-01-24 00:00:00,2026-01-27 03:54:00,,3.1625,False,767.56,False,Item/Service Not Delivered,merchant service issue,Customer complaint text unclear due to poor call center notes.,Rejected,Medium,IVR
CBK0002711,TXN42233,False,USR31712,MCH3819,2026-03-10 00:00:00,2026-04-24 16:53:03,2026-05-09 16:53:03,45.70350694444444,15.0,False,,True,Duplicate Debit,Duplicate Debit,complaint received after multiple failed attempts.,Closed,Medium,IVR
CBK0001651,TXN00010749,False,USR62848,MCH3729,2026-02-15 00:00:00,2026-02-22 23:37:50,2026-02-26 00:00:00,7.984606481481482,3.0153935185185183,False,,True,Other/Unclassified,Fraud Suspected,Customer says amount was debited twice. call dropped,In Progress,Low,Branch
CBK0001488,TXN00015761,False,USR47459,MCH8883,,2026-02-08 18:43:00,2026-03-06 00:00:00,,25.22013888888889,False,6388.0,False,Other/Unclassified,service failed,User claims account was compromised before transaction.,Open,Low,IVR
CBK0000985,TXN00016633,False,USR50898,MCH3836,,2026-03-07 00:00:00,,,,False,3329.74,False,Other/Unclassified,UNAUTHORISED,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,In Progress,Medium,Chatbot
CBK0000849,TXN00010509,False,USR32787,MCH1253,,2026-02-18 00:00:00,2026-03-13 09:31:00,,23.396527777777777,False,1585.54,False,Other/Unclassified,service failed,User claims account was compromised before transaction.,In Progress,High,IVR
CBK0000058,TXN00007401,False,USR21162,MCH8369,2026-02-03 00:00:00,,,,,False,,True,Item/Service Not Delivered,not delivered,Suspicious high-value payment disputed by customer.,Resolved,High,App
CBK0001837,TXN00011621,False,USR98433,MCH5655,2026-02-22 00:00:00,2026-02-24 20:31:03,2026-03-04 00:00:00,2.8548958333333334,7.145104166666667,False,,True,Item/Service Not Delivered,not delivered,User claims account was compromised before txn.,Rejected,Medium,Branch
CBK0000031,TXN00005788,False,USR80678,MCH4473,,2026-03-29 00:09:09,2026-03-29 00:09:09,,0.0,False,372.51,False,Duplicate Debit,DUP_DEBIT,User claims account was compromised before transaction.,Resolved,Low,IVR
CBK0000124,TXN00006207,False,USR61576,MCH7286,2026-02-12 00:00:00,2026-02-28 00:00:00,2026-03-15 00:00:00,16.0,15.0,False,,True,Item/Service Not Delivered,item not received,Payment made to unknown merchant as per customer statement.,Pending Bank,Low,Branch
CBK0001275,TXN00014522,False,USR11090,MCH8336,,,,,,False,1098.78,False,Other/Unclassified,FRAUD,User reports money deducted but merchant denies receiving payment.,Open,Low,IVR
CBK0001991,TXN00002169,False,USR33650,MCH7326,2026-01-21 18:37:36,2026-01-25 00:00:00,2026-02-07 17:37:00,3.223888888888889,13.734027777777778,False,,True,Item/Service Not Delivered,item not received,Complaint received after multiple failed attempts.,In Progress,Low,Email
CBK0002668,,True,USR19568,MCH9291,2026-01-25 05:32:00,,2026-02-16 06:32:00,,,False,4776.3,False,Account Takeover / Unauthorized,account hacked,Customer says amount was debited twice.,Rejected,Low,Chatbot
CBK0000541,TXN00009994,False,USR78285,MCH7286,,2026-01-22 00:00:00,2026-01-31 21:57:00,,9.914583333333333,False,477.68,False,Other/Unclassified,incorrect amount,User claims account was compromised before transaction.,Open,Medium,App
CBK0001634,TXN00016754,False,USR77208,MCH6810,,2026-02-19 12:19:39,2026-03-17 00:00:00,,25.48635416666667,False,2563.38,False,Other/Unclassified,UNAUTHORISED,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Closed,Low,Chatbot
CBK0001367,TXN00014165,False,USR19110,MCH1811,2026-03-06 00:00:00,2026-03-08 00:00:00,2026-03-28 00:00:00,2.0,20.0,False,,True,Other/Unclassified,Fraud Suspected,User claims account was compromised before transaction.,Open,Medium,Chatbot
CBK0002735,TXN00012810,False,USR90720,MCH4590,2026-02-22 05:46:00,2026-02-24 00:00:00,2026-03-17 00:00:00,1.7597222222222222,21.0,False,,True,Account Takeover / Unauthorized,login compromised,Customer says transaction was not authorized.,Closed,Medium,Chatbot
CBK0001939,TXN00006912,False,USR22979,MCH8217,,,2026-03-05 00:00:00,,,False,1089.06,False,Item/Service Not Delivered,no service,Payment made to unknown merchant as per customer statement.,Resolved,Low,Chatbot
CBK0000410,TXN00007326,False,USR30157,MCH1136,,,2026-03-17 15:14:18,,,False,185.0,False,General Complaint / Dispute,customer issue,User claims account was compromised before txn.,Open,Medium,Chatbot
CBK0002377,TXN00019402,False,USR94040,MCH1653,2026-01-11 00:00:00,2026-01-19 13:52:07,2026-01-23 00:00:00,8.577858796296296,3.4221412037037036,False,,True,General Complaint / Dispute,customer issue,Payment made to unknown merchant as per customer statement. pls check asap,Pending Bank,Medium,Branch
CBK0000242,,True,USR53192,MCH9729,2026-02-13 09:46:00,2026-02-16 08:46:14,2026-03-04 00:00:00,2.9584953703703705,15.634560185185185,False,1995.28,False,Duplicate Debit,Duplicate Debit,Merchant service was not delivered after payment.,Resolved,Medium,App
CBK0002679,,True,USR57460,MCH6850,2026-02-27 00:00:00,2026-03-05 00:00:00,,6.0,,False,1271.0,False,Other/Unclassified,incorrect amount,user says upi pin was not entered by them.,Rejected,Medium,Chatbot
CBK0002231,TXN00010167,False,USR37981,MCH7715,2026-03-08 00:00:00,2026-03-10 09:30:28,2026-04-08 00:00:00,2.3961574074074075,28.603842592592592,False,,True,General Complaint / Dispute,Customer Dispute,Customer says amount was debited twice.,In Progress,Medium,Chatbot
CBK0000843,TXN00014470,False,USR23820,MCH3842,2026-03-14 00:00:00,2026-03-25 00:04:00,,11.002777777777778,,False,,True,Item/Service Not Delivered,merchant service issue,Complaint received after multiple failed attempts.,Rejected,Low,Call Center
CBK0002206,TXN00009768,False,USR52915,MCH7051,,2026-03-16 00:00:00,2026-03-17 00:10:00,,1.0069444444444444,False,5082.98,False,Account Takeover / Unauthorized,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,Closed,Critical,Email
CBK0001662,TXN00008240,False,USR43842,MCH7885,2026-01-06 00:00:00,2026-01-08 00:00:00,2026-01-18 19:29:00,2.0,10.811805555555555,False,,True,Item/Service Not Delivered,no service,Merchant service was not delivered after payment.,Resolved,Medium,Branch
CBK0000952,TXN00013323,False,USR46902,MCH2064,,2026-04-24 00:00:00,2026-05-19 00:00:00,,25.0,False,1986.27,False,Item/Service Not Delivered,not delivered,Complaint received after multiple failed attempts.,Open,Medium,Call Center
CBK0002003,TXN00015085,False,USR71636,MCH4256,2026-01-16 00:00:00,2026-01-18 06:11:00,2026-02-09 00:00:00,2.2576388888888888,21.742361111111112,False,,True,Item/Service Not Delivered,Merchant Not Delivered,suspicious high-value payment disputed by customer.,In Progress,Medium,App
CBK0002073,TXN00007227,False,USR23350,MCH8136,,2026-03-02 00:00:00,,,,False,1894.93,False,Amount Mismatch,extra amount deducted,Customer complaint text unclear due to poor call center notes.,Open,Medium,Branch
CBK0002670,TXN00018420,False,USR34122,MCH3807,,2026-03-12 19:55:00,2026-03-28 00:00:00,,15.17013888888889,False,2274.67,False,Item/Service Not Delivered,merchant service issue,Payment made to unknown merchant as per customer statement.,Pending Bank,High,Branch
CBK0002379,TXN00008645,False,USR61509,MCH1914,2026-03-27 00:00:00,2026-03-29 00:00:00,,2.0,,False,,True,Account Takeover / Unauthorized,account hacked,Complaint received after multiple failed attempts.,Rejected,Medium,IVR
CBK0001856,TXN50572,False,USR56512,MCH3100,2026-01-23 00:00:00,2026-02-03 00:00:00,2026-03-02 12:12:00,11.0,27.508333333333333,False,,True,Duplicate Debit,Duplicate Debit,Complaint received after multiple failed attempts.,In Progress,High,App
CBK0001683,TXN00009432,False,USR85334,MCH3739,2026-02-19 00:00:00,2026-03-07 12:06:00,2026-04-05 12:06:35,16.504166666666666,29.000405092592594,False,,True,General Complaint / Dispute,dispute raised,customer says transaction was not authorized.,In Progress,High,Email
